Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
502330,IPAPPM,International Paper APPM Limited,Active,B ,10.00,INE435A01028,Paper &amp; Paper Products,Equity
502355,BALKRISIND,BALKRISHNA INDUSTRIES LTD.-$,Active,A ,2.00,INE787D01026,Auto Tyres &amp; Rubber Products,Equity
502407,NATHPULP,NATH PULP &amp; PAPER MILLS LTD.,Active,XD,10.00,INE776A01025,Paper &amp; Paper Products,Equity
502420,ORIENTPPR,ORIENT PAPER &amp; INDUSTRIES LTD.,Active,B ,1.00,INE592A01026,Cement &amp; Cement Products,Equity
502445,CITADEL,CITADEL REALTY AND DEVELOPERS LTD.,Active,XD,10.00,INE906D01014,Realty,Equity
502448,ROLLT,ROLLATAINERS LTD.,Active,B ,1.00,INE927A01040,Containers &amp; Packaging,Equity
502450,SESHAPAPER,SESHASAYEE PAPER &amp; BOARDS LTD.,Active,B ,10.00,INE630A01016,Paper &amp; Paper Products,Equity
502460,SOLIDCO,SOLID CONTAINERS LTD.,Active,XD,10.00,INE134U01017,Paper &amp; Paper Products,Equity
502473,RELSIND,RELSON INDIA LTD.,Active,ZP,10.00,NA          ,Misc.Commercial Services,Equity
502563,SHBHAWPA,SHREE BHAWANI PAPER MILLS LTD.,Active,XT,10.00,INE688C01010,Paper &amp; Paper Products,Equity
502587,RAMAPULP,RAMA PULP &amp; PAPERS LTD.,Active,XD,10.00,INE777A01015,Paper &amp; Paper Products,Equity
502589,VAPIPPR,VAPI PAPER MILLS LTD.,Active,XT,10.00,INE464D01014,Paper &amp; Paper Products,Equity
502742,SINTEX,SINTEX INDUSTRIES LTD.,Active,A ,1.00,INE429C01035,Plastic Products,Equity
502761,BLUBLND-B,Blue Blends (India) Ltd,Active,B ,10.00,INE113O01014,Textiles,Equity
502820,DCM,DCM LTD.,Active,B ,10.00,INE498A01018,Textiles,Equity
502850,ZGAEKWAR,GAEKWAR MILLS LTD.,Active,P ,100.00,NA          ,Textiles,Equity
502865,FORBESCO,FORBES &amp; COMPANY LTD.-$,Active,B ,10.00,INE518A01013,Industrial Machinery,Equity
502873,HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,Active,XD,10.00,INE950C01014,Textiles,Equity
502893,UNITEDINT,UNITED INTERACTIVE LTD.,Active,XD,10.00,INE706D01018,Internet Software &amp; Services,Equity
502901,JAMSHRI,JAMSHRI RANJITSINGHJI SPG. &amp; WVG. MILLS CO.LTD.-$,Active,XT,10.00,INE462D01018,Textiles,Equity
502933,KATRSPG,KATARE SPINNING MILLS LTD.,Active,XT,10.00,INE498G01015,Textiles,Equity
502937,KESORAMIND,KESORAM INDUSTRIES LTD.,Active,B ,10.00,INE087A01019,Diversified,Equity
502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,Active,XC,100.00,INE938C01019,Textiles,Equity
502986,VTL,VARDHMAN TEXTILES LTD.,Active,B ,10.00,INE825A01012,Textiles,Equity
503015,MODERN,MODERN INDIA LTD.-$,Active,XC,2.00,INE251D01023,Comm.Trading  &amp; Distribution,Equity
503031,PENINLAND,PENINSULA LAND LTD.,Active,B ,2.00,INE138A01028,Realty,Equity
503092,PASUSPG,PASUPATI SPG.&amp; WVG.MILLS LTD.,Active,XD,10.00,INE909B01020,Textiles,Equity
503100,PHOENIXLTD,The Phoenix Mills Ltd,Active,B ,2.00,INE211B01039,Realty,Equity
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,Active,B ,10.00,INE182D01012,Realty,Equity
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL LTD.,Active,XT,100.00,INE491N01016,Diversified,Equity
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,Active,XD,10.00,INE750D01016,Textiles,Equity
503169,RUBYMILLS,RUBY MILLS LTD.,Active,B ,5.00,INE301D01026,Textiles,Equity
503205,SHREERAM,SHREE RAM URBAN INFRASTRUCTURE LTD.,Active,XC,10.00,INE164H01011,Realty,Equity
503229,SIMPLXREA,SIMPLEX REALTY LTD.,Active,XD,10.00,INE167H01014,Realty,Equity
503310,SWANENERGY,SWAN ENERGY LTD.,Active,B ,1.00,INE665A01038,Textiles,Equity
503349,VICTMILL,VICTORIA MILLS LTD.,Active,XD,100.00,INE203D01016,Textiles,Equity
503622,ZSVTRADI,S.V.TRADING &amp; AGENCIES LTD.,Active,XT,10.00,INE404N01019,Other Financial Services,Equity
503624,ZSVARAJT,SVARAJ TRADING &amp; AGENCIES LTD.,Active,XT,10.00,INE406N01014,Other Financial Services,Equity
503626,KSHITIJ,KSHITIZ INVESTMENT LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
503635,SALSAIN,SHREE SALASAR INVESTMENT LTD.,Active,XD,10.00,,Other Financial Services,Equity
503637,DHANLEELA,DHANLEELA INVESTMENTS &amp; TRADING COMPANY LTD.,Active,XD,2.00,INE683D01027,Other Financial Services,Equity
503639,INDSOYA,INDSOYA LTD.,Active,P ,10.00,INE314N01010,Misc.Commercial Services,Equity
503657,VEERENRGY,VEER ENERGY &amp; INFRASTRUCTURE LTD.,Active,XT,10.00,INE255E01030,Electric Utilities,Equity
503659,SW1,SW Investments Ltd,Active,XT,10.00,INE948K01011,Misc.Commercial Services,Equity
503669,KKFIN,K K Fincorp Limited,Active,XD,10.00,INE509J01013,Misc.Commercial Services,Equity
503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD.,Active,XT,10.00,INE130N01010,Other Financial Services,Equity
503675,WAGEND,Wagend Infra Venture Limited,Active,XD,2.00,INE786K01023,Misc.Commercial Services,Equity
503681,ELCIDIN,ELCID INVESTMENTS LTD.,Active,XT,10.00,INE927X01018,Misc.Commercial Services,Equity
503689,HEALINV,HEALTHY INVESTMENTS LTD.,Active,XT,10.00,INE160N01017,Misc.Commercial Services,Equity
503722,BANSWRAS,BANSWARA SYNTEX LTD.-$,Active,B ,10.00,INE629D01012,Textiles,Equity
503772,MODWOOL,MODELLA WOOLLENS LTD.,Active,XD,10.00,INE380D01012,Comm.Trading  &amp; Distribution,Equity
503776,MODIPON,MODIPON LTD.,Active,XT,10.00,INE170C01019,Agrochemicals,Equity
503804,SHRIDINE,SHRI DINESH MILLS LTD.-$,Active,XD,10.00,INE204C01024,Textiles,Equity
503806,SRF,SRF LTD.,Active,A ,10.00,INE647A01010,Textiles,Equity
503811,SIYSIL,SIYARAM SILK MILLS LTD.-$,Active,B ,2.00,INE076B01028,Textiles,Equity
503816,SWADPOL,SWADESHI POLYTEX LTD.,Active,XT,10.00,INE243N01011,Textiles,Equity
503831,FOMEHOT,FOMENTO RESORTS &amp; HOTELS LTD.,Active,XC,10.00,INE241E01014,Hotels,Equity
503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX LTD.-$,Active,XD,10.00,INE796C01011,Textiles,Equity
503863,SHRMFGC,SHREE MANUFACTURING CO.LTD.,Active,XT,10.00,INE632A01012,Textiles,Equity
503881,HINDSYNTEX,HIND SYNTEX LTD.,Active,T ,10.00,INE155B01012,Textiles,Equity
503893,ZSATYASL,SATYAM SILK MILLS LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
503960,BBL,BHARAT BIJLEE LTD.-$,Active,B ,10.00,INE464A01028,Other Elect.Equip./ Prod.,Equity
504000,ELPROINTL,ELPRO INTERNATIONAL LTD.,Active,XC,1.00,INE579B01039,Other Elect.Equip./ Prod.,Equity
504008,EMCO,EMCO LTD.-$,Active,T ,2.00,INE078A01026,Heavy Electrical Equipment,Equity
504028,GEE,GEE LTD.,Active,XC,2.00,INE064H01021,Other Industrial Goods,Equity
504036,HIRECT,HIND RECTIFIERS LTD.,Active,T ,2.00,INE835D01023,Electronic Components,Equity
504058,NIPPOBATRY,INDO-NATIONAL LTD.,Active,B ,10.00,INE567A01010,Non-Durable Household Prod.,Equity
504067,ZENSARTECH,ZENSAR TECHNOLOGIES LTD.,Active,B ,10.00,INE520A01019,IT Consulting &amp; Software,Equity
504076,JYOTI,JYOTI LTD.-$,Active,XD,10.00,INE511D01012,Heavy Electrical Equipment,Equity
504080,JSLINDL,JSL INDUSTRIES LTD.,Active,XT,10.00,INE581L01018,Other Elect.Equip./ Prod.,Equity
504084,KAYCEEI,KAYCEE INDUSTRIES LTD.,Active,XD,100.00,INE813G01015,Other Elect.Equip./ Prod.,Equity
504092,INDOKEM,INDOKEM LTD.,Active,XD,10.00,INE716F01012,Specialty Chemicals,Equity
504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY LTD.-$,Active,XC,10.00,INE795A01017,Non-Durable Household Prod.,Equity
504112,NELCO,NELCO LTD.,Active,T ,10.00,INE045B01015,IT Networking Equipment,Equity
504132,PERMAGN,PERMANENT MAGNETS LTD.-$,Active,XT,10.00,INE418E01018,Other Industrial Goods,Equity
504176,HIGHENE,HIGH ENERGY BATTERIES (INDIA) LTD.,Active,XT,10.00,INE783E01015,Non-Durable Household Prod.,Equity
504180,STDBAT,STANDARD BATTERIES LTD.,Active,XD,1.00,INE502C01039,Finance (including NBFCs),Equity
504212,UNIVCABLES,UNIVERSAL CABLES LTD.,Active,B ,10.00,INE279A01012,Other Elect.Equip./ Prod.,Equity
504220,WSIND,W.S.INDUSTRIES (INDIA) LTD.-$,Active,T ,10.00,INE100D01014,Industrial Machinery,Equity
504240,DLTNCBL,DELTON CABLES LTD.,Active,XT,10.00,INE872E01016,Other Elect.Equip./ Prod.,Equity
504256,DELTRON,DELTRON LTD.,Active,P ,10.00,NA          ,Electronic Components,Equity
504258,LAKSELEC,LAKSHMI ELECTRICAL CONTROL SYSTEMS LTD.,Active,XC,10.00,INE284C01018,Other Elect.Equip./ Prod.,Equity
504269,KHAITANELE,KHAITAN ELECTRICALS LTD.,Active,T ,10.00,INE761A01019,Household Appliances,Equity
504273,TUMUSEL,TUMUS ELECTRIC CORPORATION LTD.,Active,P ,10.00,INE064R01012,Other Elect.Equip./ Prod.,Equity
504286,DELTAMAGNT,DELTA MAGNETS LTD.,Active,B ,10.00,INE393A01011,Other Elect.Equip./ Prod.,Equity
504340,CONFINT,Confidence Finance And Trading Limited,Active,XD,1.00,INE180M01025,Other Financial Services,Equity
504341,RELTD,Ravindra Energy Ltd,Active,XT,10.00,INE206N01018,Other Financial Services,Equity
504346,GDTRAGN,G.D.TRADING &amp; AGENCIES LTD.,Active,P ,10.00,INE713N01013,Other Financial Services,Equity
504356,ZMULTIPU,MULTIPURPOSE TRADING &amp; AGENCIES LTD.,Active,XT,10.00,INE017P01014,Misc.Commercial Services,Equity
504360,REMISIN,REMI SALES &amp; ENGINEERING LTD.,Active,XT,10.00,INE130I01010,Comm.Trading  &amp; Distribution,Equity
504365,RIDHISYN,RIDHI SYNTHETICS LTD.,Active,P ,10.00,,Other Financial Services,Equity
504370,ZARDIINV,ARDI INVESTMENT &amp; TRADING LTD.,Active,ZP,10.00,,Misc.Commercial Services,Equity
504375,SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,Active,P ,10.00,INE459E01012,IT Consulting &amp; Software,Equity
504378,NYSSACORP,Nyssa Corporation Limited,Active,XD,1.00,INE812K01027,Comm.Trading  &amp; Distribution,Equity
504380,ZVINADTR,VINADITYA TRADING CO.LTD.,Active,XT,10.00,INE952M01019,Comm.Trading  &amp; Distribution,Equity
504390,AVTIL,AVTIL Enterprise Ltd,Active,XT,10.00,INE292N01018,Other Financial Services,Equity
504392,KRISHNA,Krishna Ventures Limited,Active,XT,10.00,INE537L01010,Other Financial Services,Equity
504397,GANHOLD,GANESH HOLDINGS LTD.,Active,XT,10.00,INE932M01011,Misc.Commercial Services,Equity
504398,SJCORP,SJ CORPORATION LTD.,Active,XD,1.00,INE312B01027,Other Apparels &amp; Accessories,Equity
504614,SARDAEN,SARDA ENERGY &amp; MINERALS LTD.-$,Active,B ,10.00,INE385C01013,Iron &amp; Steel/Interm.Products,Equity
504643,BWLLTD,BWL LTD.,Active,P ,10.00,NA          ,Iron &amp; Steel Products,Equity
504646,BGWTATO,BHAGWATI AUTOCAST LTD.,Active,XD,10.00,INE106G01014,Auto Parts &amp; Equipment,Equity
504648,BOMBWIR,BOMBAY WIRE ROPES LTD.,Active,XT,1.00,INE089T01023,Iron &amp; Steel Products,Equity
504671,CHASBRT,CHASE BRIGHT STEEL LTD.,Active,P ,10.00,NA          ,Iron &amp; Steel/Interm.Products,Equity
504673,UNIVPRIM,UNIVERSAL PRIME ALUMINIUM LTD.,Active,XT,10.00,INE621D01019,Aluminium,Equity
504697,GALADA,GALADA POWER &amp; TELECOMMUNICATION LTD.,Active,XT,10.00,INE255C01018,Other Elect.Equip./ Prod.,Equity
504701,GONTER,GONTERMANN-PEIPERS (INDIA) LTD.,Active,XD,10.00,INE530A01026,Iron &amp; Steel/Interm.Products,Equity
504713,HINDWRS,HINDUSTAN WIRES LTD.,Active,XD,10.00,INE075C01010,Other Industrial Products,Equity
504731,IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,Active,XT,10.00,INE566M01017,Iron &amp; Steel/Interm.Products,Equity
504741,INDIANHUME,INDIAN HUME PIPE CO.LTD.,Active,B ,2.00,INE323C01030,Cement &amp; Cement Products,Equity
504746,INLCM,INDIAN LINK CHAIN MANUFACTURES LTD.,Active,P ,100.00,INE359D01016,Other Industrial Products,Equity
504786,INVPRECQ,INVESTMENT &amp; PRECISION CASTINGS LTD.,Active,XC,10.00,INE155E01016,Other Industrial Products,Equity
504810,INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,Active,XD,10.00,INE123E01014,BPO/KPO,Equity
504840,KAIRA,KAIRA CAN CO.LTD.,Active,XT,10.00,INE375D01012,Containers &amp; Packaging,Equity
504879,ORIENTABRA,ORIENT ABRASIVES LTD.-$,Active,B ,1.00,INE569C01020,Other Industrial Products,Equity
504882,NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,Active,P ,10.00,INE166R01015,Realty,Equity
504903,RATHIST,RATHI STEEL &amp; POWER LTD.-$,Active,XT,10.00,INE336C01016,Iron &amp; Steel/Interm.Products,Equity
504908,DUNCANENG,Duncan Engineering Ltd-$,Active,XT,10.00,INE340F01011,Auto Parts &amp; Equipment,Equity
504918,SANDUMA,SANDUR MANGANESE &amp; IRON ORES LTD.,Active,XC,10.00,INE149K01016,Mining,Equity
504959,STOVACQ,STOVEC INDUSTRIES LTD.,Active,XC,10.00,INE755D01015,Industrial Machinery,Equity
504960,STEWARTQ,STEWARTS &amp; LLOYDS OF INDIA LTD.-$,Active,XT,10.00,INE356D01012,Construction &amp; Engineering,Equity
504966,TINPLATE,TINPLATE COMPANY OF INDIA LTD.,Active,B ,10.00,INE422C01014,Containers &amp; Packaging,Equity
504973,TIFHL,TI Financial Holdings Ltd,Active,A ,1.00,INE149A01033,Auto Parts &amp; Equipment,Equity
504988,ZWELCAST,WELCAST STEELS LTD.,Active,XD,10.00,INE380G01015,Other Industrial Products,Equity
504998,WMINIMT,WESTERN MINISTIL LTD.,Active,P ,10.00,INE187U01015,Iron &amp; Steel/Interm.Products,Equity
505010,AUTOAXLES,AUTOMOTIVE AXLES LTD.,Active,B ,10.00,INE449A01011,Auto Parts &amp; Equipment,Equity
505029,ATLASCYCLE,ATLAS CYCLES (HARYANA) LTD.,Active,T ,5.00,INE446A01025,2/3 Wheelers,Equity
